timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
282537.111917875,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.150301833,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.187191458,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.225537833,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.263878291,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.302226583,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.340580125,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.378931416,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.41728325,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.455648958,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.494021541,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.532385458,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.570742625,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.60782275,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.646163708,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.684514708,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.722863458,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.761212833,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.799567041,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.837942208,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.876307,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.914659458,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.953008,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282537.991347083,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.029696875,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.068049083,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.104059375,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.142412,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.180784666,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.217732958,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.256104041,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.293783041,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.332124625,6.277372262773724,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.370464708,6.37469586374695,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.408822458,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.447172,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.485521375,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.523874791,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.562254,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.59784075,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.636192833,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.674545,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.712886583,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.751222916,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.789569625,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.827922208,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.866271416,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.904623708,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.940398291,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282538.978761375,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.017133416,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.05548925,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.093830958,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.13218,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.1705305,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.208881583,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.247233666,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.285582791,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.323964625,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.36233375,6.472019464720205,-99.91514637250742,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.397916083,6.472019464720205,-99.83029274501484,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.436256541,6.472019464720205,-99.74543911752228,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.47459725,6.472019464720205,-99.74543911752228,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.512948541,6.472019464720205,-99.6605854900297,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.551300791,6.37469586374695,-99.57573186253713,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.589645333,6.37469586374695,-99.06661009758167,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.627996833,6.37469586374695,-98.21807382265592,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.666380875,6.37469586374695,-97.03012303775986,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.704739291,6.37469586374695,-95.58761137038609,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.743099416,6.37469586374695,-94.06024607551973,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.780413416,6.37469586374695,-92.53288078065337,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.818754916,6.37469586374695,-91.00551548578701,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.857096083,6.37469586374695,-89.47815019092066,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.895449041,6.37469586374695,-88.03563852354688,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.933183791,6.37469586374695,-86.67798048366568,99.48497854077254,-2.623655913978496,-34.38045375218151
282539.971536083,6.37469586374695,-85.49002969876962,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.009886583,6.277372262773724,-84.38693254136615,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.048250166,6.277372262773724,-83.36868901145525,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.08420975,6.277372262773724,-82.52015273652948,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.122555375,6.277372262773724,-81.67161646160373,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.160896166,6.277372262773724,-80.82308018667798,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.19923775,6.277372262773724,-80.14425116673738,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.23758675,6.277372262773724,-79.3805685193042,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.275938,6.277372262773724,-78.61688587187102,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.314289916,6.277372262773724,-77.85320322443785,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.35264125,6.277372262773724,-77.00466694951209,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.391016166,6.277372262773724,-76.15613067458634,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.429380833,6.277372262773724,-75.30759439966059,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.467753708,6.277372262773724,-74.28935086974968,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.506106708,6.277372262773724,-73.01654645736104,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.544450875,6.277372262773724,-71.57403478998728,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.582788583,6.277372262773724,-69.87696224013577,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.621142333,6.277372262773724,-67.92532880780654,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.659495,6.277372262773724,-66.05854900296988,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.697847208,6.277372262773724,-64.36147645311837,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.736200583,6.277372262773724,-62.74925753075944,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.774562708,6.277372262773724,-61.22189223589308,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.812918333,6.277372262773724,-59.86423419601188,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.851271166,6.277372262773724,-58.7611370386084,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.885353625,6.277372262773724,-58.16716164616037,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.923694666,6.277372262773724,-57.65803988120492,99.48497854077254,-2.623655913978496,-34.38045375218151
282540.962031291,6.277372262773724,-57.48833262621977,99.48497854077254,-2.623655913978496,-34.38045375218151
282541.000377541,6.277372262773724,-57.57318625371234,99.48497854077254,-2.623655913978496,-34.38045375218151
282541.038726083,6.277372262773724,-57.57318625371234,99.48497854077254,-2.623655913978496,-34.38045375218151
282541.077075125,6.277372262773724,-57.403478998727195,99.48497854077254,-2.623655913978496,-34.38045375218151
282541.115423,6.472019464720205,-57.06406448875689,99.31330472103005,-2.623655913978496,-34.38045375218151
282541.15379375,6.569343065693431,-56.89435723377174,99.31330472103005,-2.623655913978496,-34.38045375218151
282541.1906955,6.569343065693431,-56.554942723801446,99.22746781115882,-2.623655913978496,-34.38045375218151
282541.229053625,6.569343065693431,-55.960967331353416,98.96995708154506,-2.623655913978496,-34.38045375218151
282541.267402708,6.472019464720205,-55.62155282138311,98.11158798283262,-2.623655913978496,-34.38045375218151
282541.305739625,6.277372262773724,-55.451845566397964,96.48068669527896,-2.623655913978496,-34.38045375218151
282541.344090541,6.277372262773724,-55.282138311412815,94.59227467811161,-2.623655913978496,-34.38045375218151
282541.382442416,6.277372262773724,-55.11243105642766,92.01716738197425,-2.623655913978496,-34.38045375218151
282541.420793541,6.277372262773724,-55.02757742893509,89.44206008583691,-2.623655913978496,-34.38045375218151
282541.459145916,6.472019464720205,-54.94272380144251,87.12446351931331,-2.623655913978496,-34.38045375218151
282541.497495,6.472019464720205,-54.94272380144251,84.9785407725322,-2.623655913978496,-34.38045375218151
282541.535877208,6.472019464720205,-54.857870173949934,83.17596566523605,-2.623655913978496,-34.38045375218151
282541.573814333,6.569343065693431,-54.857870173949934,81.80257510729615,-2.623655913978496,-34.38045375218151
282541.612161583,6.569343065693431,-54.857870173949934,80.60085836909872,-2.623655913978496,-34.38045375218151
282541.650507458,6.569343065693431,-54.773016546457356,79.57081545064378,-2.623655913978496,-34.38045375218151
282541.688847583,6.569343065693431,-54.603309291472215,78.71244635193133,-2.623655913978496,-34.38045375218151
282541.727196416,6.569343065693431,-53.839626644039036,78.02575107296136,-2.623655913978496,-34.38045375218151
282541.765546,6.569343065693431,-52.48196860415783,77.3390557939914,-2.623655913978496,-34.38045375218151
282541.80389825,6.569343065693431,-50.95460330929147,76.56652360515022,-2.623655913978496,-34.38045375218151
282541.842246,6.569343065693431,-49.25753075943997,75.70815450643778,-2.623655913978496,-34.38045375218151
282541.88061375,6.569343065693431,-47.64531183708104,74.76394849785407,-2.623655913978496,-34.38045375218151
282541.918041125,6.569343065693431,-46.033092914722104,73.73390557939913,-2.623655913978496,-34.38045375218151
282541.956026833,6.569343065693431,-44.42087399236318,72.53218884120173,-2.623655913978496,-34.38045375218151
282541.994378458,6.569343065693431,-42.97836232498939,71.1587982832618,-2.623655913978496,-34.38045375218151
282542.032719208,6.569343065693431,-41.70555791260077,69.61373390557938,-2.623655913978496,-34.38045375218151
282542.071059583,6.569343065693431,-40.60246075519729,67.98283261802575,-2.623655913978496,-34.38045375218151
282542.109408208,6.569343065693431,-39.66907085277895,66.43776824034336,-2.623655913978496,-34.38045375218151
282542.146660708,6.569343065693431,-38.8205345778532,64.72103004291844,-2.623655913978496,-34.38045375218151
282542.185012916,6.569343065693431,-38.141705557912594,63.090128755364816,-2.623655913978496,-34.38045375218151
282542.223357791,6.569343065693431,-37.37802291047942,61.45922746781116,-2.623655913978496,-34.38045375218151
282542.257130333,6.569343065693431,-36.614340263046245,60.0,-2.623655913978496,-34.38045375218151
282542.29219175,6.569343065693431,-35.93551124310565,58.369098712446345,-2.623655913978496,-34.38045375218151
282542.330544416,6.569343065693431,-35.08697496817989,56.652360515021456,-2.623655913978496,-34.38045375218151
282542.368897916,6.569343065693431,-34.32329232074672,55.02145922746783,-2.623655913978496,-34.38045375218151
282542.407235541,6.569343065693431,-33.559609673313545,53.30472103004291,-2.623655913978496,-34.38045375218151
282542.445576208,6.569343065693431,-32.88078065337294,51.673819742489286,-2.623655913978496,-34.38045375218151
282542.483930083,6.569343065693431,-32.28680526092489,50.04291845493563,-2.623655913978496,-34.38045375218151
282542.522282041,6.569343065693431,-31.777683495969455,48.49785407725321,-2.623655913978496,-34.38045375218151
282542.559940125,6.569343065693431,-31.35341535850658,47.12446351931331,-2.623655913978496,-34.38045375218151
282542.59829275,6.569343065693431,-31.01400084853627,45.836909871244615,-2.623655913978496,-34.38045375218151
282542.636671166,6.569343065693431,-30.929147221043692,44.72103004291844,-2.623655913978496,-34.38045375218151
282542.675025416,6.569343065693431,-30.929147221043692,43.776824034334766,-2.623655913978496,-34.38045375218151
282542.713378916,6.569343065693431,-30.929147221043692,42.91845493562232,-2.623655913978496,-34.38045375218151
282542.751092333,6.569343065693431,-30.929147221043692,42.317596566523605,-2.623655913978496,-34.38045375218151
282542.789430333,6.569343065693431,-30.929147221043692,41.71673819742489,-2.623655913978496,-34.38045375218151
282542.827782666,6.569343065693431,-30.929147221043692,41.20171673819743,-2.623655913978496,-34.38045375218151
282542.862585375,6.569343065693431,-31.01400084853627,40.858369098712444,-2.623655913978496,-34.38045375218151
282542.900936666,6.569343065693431,-31.098854476028848,40.34334763948496,-2.623655913978496,-34.38045375218151
282542.939287833,6.569343065693431,-31.098854476028848,39.828326180257505,-2.623655913978496,-34.38045375218151
282542.977636291,6.569343065693431,-31.098854476028848,39.141630901287556,-2.623655913978496,-34.38045375218151
282543.016010166,6.569343065693431,-31.098854476028848,38.45493562231758,-2.623655913978496,-34.38045375218151
282543.054369416,6.569343065693431,-31.098854476028848,37.682403433476395,-2.623655913978496,-34.38045375218151
282543.092719583,6.569343065693431,-31.098854476028848,36.82403433476395,-2.623655913978496,-34.38045375218151
282543.127219541,6.569343065693431,-31.01400084853627,36.223175965665234,-2.623655913978496,-34.38045375218151
282543.165556458,6.569343065693431,-31.01400084853627,35.622317596566546,-2.623655913978496,-34.38045375218151
282543.203905125,6.569343065693431,-31.01400084853627,35.02145922746783,-2.623655913978496,-34.38045375218151
282543.242256625,6.569343065693431,-31.01400084853627,34.506437768240346,-2.623655913978496,-34.38045375218151
282543.280603875,6.569343065693431,-31.01400084853627,33.99141630901289,-2.623655913978496,-34.38045375218151
282543.318955833,6.569343065693431,-31.098854476028848,33.56223175965664,-2.623655913978496,-34.38045375218151
282543.357334958,6.569343065693431,-31.098854476028848,33.047210300429185,-2.623655913978496,-34.38045375218151
282543.395699166,6.569343065693431,-31.098854476028848,32.53218884120173,-2.623655913978496,-34.38045375218151
282543.434052833,6.569343065693431,-31.098854476028848,32.10300429184548,-2.623655913978496,-34.38045375218151
282543.4724055,6.569343065693431,-31.098854476028848,31.587982832618025,-2.623655913978496,-34.38045375218151
282543.510746958,6.569343065693431,-31.01400084853627,31.158798283261802,-2.623655913978496,-34.38045375218151
282543.5490875,6.569343065693431,-31.01400084853627,30.72961373390558,-2.623655913978496,-34.38045375218151
282543.587439416,6.569343065693431,-31.01400084853627,30.128755364806864,-2.623655913978496,-34.38045375218151
282543.62330075,6.472019464720205,-31.01400084853627,29.527896995708147,-2.623655913978496,-34.38045375218151
282543.661644291,6.472019464720205,-31.01400084853627,28.841201716738198,-2.623655913978496,-34.38045375218151
282543.699996125,6.472019464720205,-30.929147221043692,28.068669527896986,-2.623655913978496,-34.38045375218151
282543.738377083,6.472019464720205,-30.929147221043692,27.381974248927037,-2.623655913978496,-34.38045375218151
282543.776489916,6.472019464720205,-30.929147221043692,26.60944206008584,-2.623655913978496,-34.38045375218151
282543.814842833,6.472019464720205,-30.929147221043692,26.180257510729604,-2.623655913978496,-34.38045375218151
282543.849016041,6.472019464720205,-30.929147221043692,25.83690987124463,-2.623655913978496,-34.38045375218151
282543.887358375,6.472019464720205,-30.929147221043692,25.66523605150215,-2.623655913978496,-34.38045375218151
282543.925710291,6.472019464720205,-30.929147221043692,25.66523605150215,-2.623655913978496,-34.38045375218151
282543.964062625,6.472019464720205,-30.929147221043692,25.66523605150215,-2.623655913978496,-34.38045375218151
282544.002412375,6.472019464720205,-30.929147221043692,25.751072961373396,-2.623655913978496,-34.38045375218151
282544.040766208,6.277372262773724,-30.929147221043692,25.751072961373396,-2.623655913978496,-34.38045375218151
282544.076086916,6.277372262773724,-30.929147221043692,25.83690987124463,-2.623655913978496,-34.38045375218151
282544.1144545,6.277372262773724,-30.929147221043692,26.094420600858356,-2.623655913978496,-34.38045375218151
282544.14958125,6.277372262773724,-30.929147221043692,26.95278969957083,-2.623655913978496,-34.38045375218151
282544.183626916,6.37469586374695,-30.929147221043692,27.98283261802574,-2.623655913978496,-34.38045375218151
282544.221979583,6.37469586374695,-30.929147221043692,29.785407725321875,-2.623655913978496,-34.38045375218151
282544.260320166,6.37469586374695,-30.929147221043692,32.10300429184548,-2.623655913978496,-34.38045375218151
282544.298668916,6.37469586374695,-30.929147221043692,35.193133047210296,-2.623655913978496,-34.38045375218151
282544.33702,6.37469586374695,-30.929147221043692,38.28326180257511,-2.623655913978496,-34.38045375218151
282544.373614166,6.277372262773724,-31.098854476028848,41.37339055793993,-2.623655913978496,-34.38045375218151
282544.411967,6.277372262773724,-31.098854476028848,44.120171673819755,-2.623655913978496,-34.38045375218151
282544.450336583,6.180048661800484,-31.183708103521425,46.3519313304721,-2.623655913978496,-34.38045375218151
282544.488704291,6.180048661800484,-31.183708103521425,47.725321888412,-2.623655913978496,-34.38045375218151
282544.523584625,6.180048661800484,-31.268561731014003,47.89699570815452,-2.623655913978496,-34.38045375218151
282544.558574083,6.180048661800484,-31.268561731014003,47.725321888412,-2.623655913978496,-34.38045375218151
282544.596916375,6.180048661800484,-31.268561731014003,47.12446351931331,-2.623655913978496,-34.38045375218151
282544.635254333,6.180048661800484,-31.268561731014003,46.09442060085837,-2.623655913978496,-34.38045375218151
282544.673603416,6.180048661800484,-31.268561731014003,45.15021459227469,-2.623655913978496,-34.38045375218151
282544.711952791,6.180048661800484,-31.268561731014003,44.20600858369099,-2.623655913978496,-34.38045375218151
282544.750302375,6.180048661800484,-31.01400084853627,43.09012875536479,-2.623655913978496,-34.38045375218151
282544.783944666,6.180048661800484,-30.929147221043692,42.06008583690988,-2.623655913978496,-34.38045375218151
282544.822320291,6.180048661800484,-30.929147221043692,41.11587982832617,-2.623655913978496,-34.38045375218151
282544.85916025,6.277372262773724,-30.844293593551114,40.257510729613756,-2.623655913978496,-34.38045375218151
282544.897518541,6.277372262773724,-30.844293593551114,39.65665236051504,-2.623655913978496,-34.38045375218151
282544.931671125,6.277372262773724,-30.844293593551114,39.39914163090128,-2.623655913978496,-34.38045375218151
282544.970012208,6.277372262773724,-30.844293593551114,39.055793991416294,-2.623655913978496,-34.38045375218151
282545.0083535,6.277372262773724,-30.844293593551114,38.96995708154506,-2.623655913978496,-34.38045375218151
282545.046700875,6.277372262773724,-30.844293593551114,38.96995708154506,-2.623655913978496,-34.38045375218151
282545.08504675,6.277372262773724,-30.844293593551114,38.88412017167383,-2.623655913978496,-34.38045375218151
282545.123398125,6.277372262773724,-30.844293593551114,38.88412017167383,-2.623655913978496,-34.38045375218151
282545.161750458,6.277372262773724,-30.844293593551114,38.88412017167383,-2.623655913978496,-34.38045375218151
282545.200122708,6.277372262773724,-30.844293593551114,38.88412017167383,-2.623655913978496,-34.38045375218151
282545.2384765,6.277372262773724,-30.844293593551114,38.88412017167383,-2.623655913978496,-34.38045375218151
282545.276826333,6.277372262773724,-30.844293593551114,38.88412017167383,-2.623655913978496,-34.38045375218151
282545.314660375,6.277372262773724,-30.844293593551114,39.141630901287556,-2.623655913978496,-34.38045375218151
